LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID12321,12321,14,83.85916901,11.18471033,18.28269958,0,115,23,0.65,1,,1358.465116,1133,353,3813,175242,773.5599832,0.444038035,1.080005658
ID11810,11810,14,56.10506058,11.18471033,18.17515428,0,20,4,0.65,1,,838.627907,763,249,2179,108183,448.43903,0.326236628,0.920041893
ID12195,12195,14,100.9336166,10.64698387,18.49779016,0,80,16,0.65,1,,1323.829457,1071,354,3473,170774,739.0832066,0.384930537,0.995687549
ID12644,12644,14,46.48306656,11.82998208,17.85251841,0,170,34,0.65,1,,846.744186,619,325,3503,109230,633.2043297,0.16748871,0.383681794
ID12073,12073,14,139.2232513,10.324348,18.92797133,0,65,13,0.65,1,,1625.914729,1322,353,3970,209743,928.2297166,0.542016448,1.231390369
ID12266,12266,14,76.90881348,10.43189329,18.60533545,0,95,19,0.65,1,,1293.728682,991,372,4668,166891,846.2359928,0.281407093,0.671474657
ID11758,11758,14,71.37982941,10.53943858,18.28269958,0,10,2,0.65,1,,966.2713178,825,264,3284,124649,664.9370124,0.36551065,0.777953288
ID11950,11950,14,75.50283813,11.82998208,17.9600637,0,40,8,0.65,1,,841.5271318,484,181,5466,108557,963.4312871,0.402600548,0.501438563
ID12592,12592,14,58.53614807,11.72243679,18.06760899,0,160,32,0.65,1,,887.6744186,606,295,3187,114510,644.4026081,0.229922224,0.515026663
ID12145,12145,14,97.28442383,10.75452916,18.60533545,0,85,17,0.65,1,,1417.953488,1208,300,4494,182916,857.6688779,0.354670366,0.865692394
ID12530,12530,14,61.25597382,11.6148915,18.06760899,0,155,31,0.65,1,,964.627907,711,325,3560,124437,710.8778252,0.219254048,0.48803196
ID11894,11894,14,77.08937073,10.86207445,18.39024487,0,5,1,0.65,1,,1042.689922,873,287,3193,134507,673.8209123,0.371865823,0.838909892
ID12025,12025,14,72.76252747,12.15261795,18.06760899,0,45,9,0.65,1,,796.1937984,457,203,4979,102709,862.4929264,0.431695509,0.556698578
ID12218,12218,14,82.42534637,10.86207445,18.49779016,0,105,21,0.65,1,,1311.348837,1098,450,3699,169164,724.3503949,0.428658074,1.086381192
ID12475,12475,14,97.67790222,11.18471033,18.49779016,0,130,26,0.65,1,,1434.162791,983,360,5336,185007,1086.51594,0.462192933,0.834470455
ID12412,12412,14,102.1238556,11.18471033,18.28269958,0,135,27,0.65,1,,1419.852713,1042,456,5251,183161,975.2975035,0.482538008,0.947680337
ID12349,12349,14,127.6435242,11.07716504,18.28269958,0,125,25,0.65,1,,1539.379845,1134,398,5076,198580,1083.888949,0.540437212,0.996534291
ID12095,12095,14,127.9301224,10.64698387,18.82042603,0,70,14,0.65,1,,1530.744186,1267,419,4065,197466,886.6542121,0.500088493,1.151087439
ID11761,11761,15,76.16356659,19.78833366,19.14306191,0,10,2,0.65,1,,774.9302326,583,201,2166,99966,501.0409194,0.597891698,1.157429607
ID11811,11811,15,71.85955048,19.78833366,18.28269958,0,20,4,0.65,1,,780.2015504,591,219,2164,100646,509.8713591,0.505918555,1.028147233
ID11923,11923,15,68.97799683,20.64869599,18.39024487,0,15,3,0.65,1,,758.2790698,601,223,2109,97818,448.5130289,0.540701546,1.186651231
ID11868,11868,15,73.32774353,19.2506072,19.14306191,0,25,5,0.65,1,,783.9844961,582,215,2788,101134,532.0543027,0.528170829,1.018553901
ID11900,11900,15,26.67840195,18.39024487,20.32606012,0,5,1,0.65,1,,458.2403101,336,134,1638,59113,334.2120579,0.210141565,0.476186365
ID11953,11953,16,119.9224472,17.31479195,18.71288074,0,40,8,0.65,1,,1305.410853,1170,246,3253,168398,728.9004842,0.61898478,1.369449999
ID11841,11841,16,65.65174866,17.52988253,18.92797133,0,0,0,0.65,1,,736,565,152,2480,94944,522.0049239,0.455149676,0.882022739
ID11922,11922,16,71.54457092,18.06760899,18.28269958,0,15,3,0.65,1,,797.3023256,499,212,3860,102852,748.3444499,0.471186667,0.682459207
ID11812,11812,16,58.32292938,18.17515428,18.49779016,0,20,4,0.65,1,,782.4186047,600,193,2992,100932,592.6726897,0.327864902,0.651921471
ID11732,11732,16,128.4819641,17.85251841,19.14306191,0,35,7,0.65,1,,1446.511628,1302,303,4485,186600,884.9295268,0.606382174,1.234072823
ID11896,11896,16,128.6291504,18.17515428,18.82042603,0,5,1,0.65,1,,1365.255814,1004,217,6451,176118,1223.429754,0.580275918,0.819533323
ID11867,11867,16,60.50020218,17.52988253,19.14306191,0,25,5,0.65,1,,801.5193798,683,264,2083,103396,447.5182451,0.433758798,1.083691029
ID11787,11787,16,65.7353363,17.74497312,19.2506072,0,30,6,0.65,1,,923.8372093,797,245,2723,119175,514.4858901,0.389674092,1.007025687
ID11759,11759,16,52.6242485,18.06760899,18.28269958,0,10,2,0.65,1,,648.0852713,465,166,2752,83603,522.9118447,0.408954087,0.71946783
ID11952,11952,17,48.47678375,15.27143141,18.71288074,0,40,8,0.65,1,,643.1705426,510,198,1670,82969,376.330538,0.394379042,0.966762199
ID12048,12048,17,38.09299469,14.30352379,18.17515428,0,60,12,0.65,1,,708.5271318,648,282,1349,91400,268.6994742,0.221712782,0.957064657
ID11731,11731,17,49.84388733,15.27143141,18.71288074,0,35,7,0.65,1,,614.8682171,398,162,2445,79318,508.5648831,0.347744947,0.623905462
ID11813,11813,17,46.88978577,16.88461078,19.03551662,0,20,4,0.65,1,,878.9612403,847,213,2134,113386,414.9324946,0.27420453,0.911712173
ID11977,11977,17,95.04000854,14.30352379,18.39024487,0,50,10,0.65,1,,1066.79845,734,260,4785,137617,879.3486792,0.531523849,0.842073979
ID11786,11786,17,40.72522354,15.59406729,19.14306191,0,30,6,0.65,1,,529.248062,365,150,2497,68273,452.4862745,0.350849983,0.607572628
ID12026,12026,17,96.78498077,15.48652199,18.39024487,0,45,9,0.65,1,,1169.426357,951,226,4932,150856,870.0872242,0.464435507,0.852501685
ID11869,11869,17,38.30151367,15.70161258,19.2506072,0,25,5,0.65,1,,519.5193798,322,145,1868,67018,433.4212209,0.240992906,0.465539501
ID11998,11998,17,82.38922882,13.76579733,18.28269958,0,55,11,0.65,1,,1020.217054,740,303,4836,131608,794.2711179,0.43550688,0.779369752
ID11728,11728,18,37.91392517,16.13179374,17.20724666,0,35,7,0.65,1,,695.9069767,548,228,1763,89772,361.4319923,0.219469725,0.693039823
ID11762,11762,18,99.80146027,15.05634083,19.2506072,0,10,2,0.65,1,,995.2248062,628,236,4052,128384,850.2900906,0.53889606,0.819746915
ID11842,11842,18,34.27894592,15.3789767,19.2506072,0,0,0,0.65,1,,645.4108527,483,202,2228,83258,446.0388088,0.102565956,0.269210669
ID11925,11925,18,51.13458252,16.02424845,19.14306191,0,15,3,0.65,1,,828.7984496,784,227,2321,106915,409.3526211,0.392754245,1.141899142
ID11814,11814,18,38.15184402,15.80915787,19.14306191,0,20,4,0.65,1,,622.875969,508,168,2150,80351,421.9155723,0.224683588,0.541693306
ID11782,11782,18,38.66292191,16.02424845,17.31479195,0,30,6,0.65,1,,760.5271318,725,305,2123,98108,313.5025936,0.340235778,1.23169263
ID11865,11865,18,42.71204376,15.16388612,17.9600637,0,25,5,0.65,1,,609.7131783,445,233,2106,78653,402.3540534,0.288783636,0.679109434
ID11898,11898,18,97.78569031,14.94879554,19.68078837,0,5,1,0.65,1,,1185.403101,1023,301,3303,152917,682.6365651,0.573874826,1.266349235
ID12480,12480,19,33.89338684,5.054628706,20.43360541,0,130,26,0.65,1,,834.372093,638,257,3614,107634,607.8579073,0.133105163,0.322487124
ID12099,12099,19,89.08128357,6.237626914,20.32606012,0,70,14,0.65,1,,1073.333333,775,286,3095,138460,714.6809311,0.464091237,0.952111137
ID12419,12419,19,37.06596375,5.054628706,20.43360541,0,135,27,0.65,1,,839.5736434,640,244,3596,108305,616.5989222,0.144381289,0.343578672
ID12356,12356,19,42.76984787,5.807445748,20.32606012,0,125,25,0.65,1,,814.9922481,733,247,2250,105134,414.9612839,0.215229111,0.695694775
ID12680,12680,19,51.5559082,5.914991039,20.32606012,0,175,35,0.65,1,,880.0620155,735,254,2481,113528,478.550901,0.309796703,0.869937461
ID12299,12299,19,34.14570236,5.807445748,20.43360541,0,110,22,0.65,1,,877.0077519,741,262,2935,113134,479.7397813,0.181690841,0.562156014
ID11788,11788,19,83.88887787,8.065896872,19.57324308,0,30,6,0.65,1,,1382.852713,1287,636,2412,178388,492.8308708,0.376201159,1.534073712
ID11981,11981,19,50.82084274,6.667808081,19.78833366,0,50,10,0.65,1,,905.9922481,757,329,2378,116873,465.593128,0.212553757,0.682206259
ID12623,12623,19,33.45021057,5.377264581,20.32606012,0,165,33,0.65,1,,805.4573643,683,228,2564,103904,499.1063578,0.228578566,0.600498629
ID11924,11924,19,31.18558693,8.388532747,18.60533545,0,15,3,0.65,1,,748.2868217,560,217,2500,96529,518.1160613,0.060383996,0.164486296
ID12052,12052,19,71.89485931,6.345172206,20.21851483,0,60,12,0.65,1,,1063.868217,810,341,3068,137239,688.0593904,0.396943719,0.878702636
ID12244,12244,19,59.27052307,6.130081623,20.21851483,0,100,20,0.65,1,,858.9689922,625,279,3193,110807,580.7922786,0.332393209,0.737915071
ID11734,11734,19,58.56118393,7.95835158,19.46569778,0,35,7,0.65,1,,1220.96124,1221,508,2275,157504,404.1339777,0.321235597,1.469095085
ID12184,12184,19,63.12685776,6.345172206,20.32606012,0,90,18,0.65,1,,969.7829457,748,276,2828,125102,635.5586858,0.430837126,0.918907507
ID12569,12569,19,38.67749023,5.377264581,20.43360541,0,150,30,0.65,1,,859.0542636,726,194,3168,110818,550.2924977,0.225826876,0.57517962
ID12124,12124,19,77.49629974,6.345172206,20.32606012,0,75,15,0.65,1,,1074.124031,813,319,3145,138562,732.0613235,0.469091576,0.937013248
ID12509,12509,19,42.21237564,4.731992831,20.75624128,0,145,29,0.65,1,,979.0930233,809,269,2928,126303,643.3011353,0.202331874,0.512247182
ID11871,11871,19,76.11310577,8.173442163,19.68078837,0,25,5,0.65,1,,1283.829457,1184,469,2735,165614,505.7570613,0.292531917,1.14901939
ID12386,12386,19,43.88435745,5.807445748,20.32606012,0,120,24,0.65,1,,789.496124,681,232,2448,101845,448.7298241,0.280067422,0.769883145
ID12707,12707,19,43.91477966,5.914991039,20.21851483,0,180,36,0.65,1,,813.5891473,673,183,2576,104953,508.1539293,0.285972997,0.712086958
ID12452,12452,19,36.65678024,5.054628706,20.5411507,0,140,28,0.65,1,,849.503876,689,244,3550,109586,630.2061434,0.159550256,0.370954512
ID12005,12005,19,64.41257477,6.452717497,20.11096953,0,55,11,0.65,1,,1026.341085,827,331,2838,132398,592.0254626,0.350370239,0.899612903
ID12198,12198,19,66.15382385,6.345172206,20.21851483,0,80,16,0.65,1,,930.627907,720,263,3228,120051,632.3116947,0.377267,0.806316468
ID11815,11815,19,82.9963913,8.280987455,19.68078837,0,20,4,0.65,1,,1316.689922,1190,347,3542,169853,684.0719169,0.266413296,0.809826865
ID12328,12328,19,39.8744545,5.807445748,20.32606012,0,115,23,0.65,1,,773.7906977,665,243,2289,99819,431.2241781,0.297292589,0.822425453
ID12650,12650,19,27.6606369,5.592355164,20.43360541,0,170,34,0.65,1,,813.4883721,720,194,2210,104940,450.8501192,0.224462095,0.661525855
ID12077,12077,19,84.35478973,6.345172206,20.32606012,0,65,13,0.65,1,,1107.379845,808,295,3377,142852,725.0088167,0.443838784,0.93905249
ID12271,12271,19,68.69456482,6.237626914,20.32606012,0,95,19,0.65,1,,991.2325581,791,278,2966,127869,581.2047229,0.413199597,0.997316039
ID11760,11760,19,39.34836578,8.496078038,18.60533545,0,10,2,0.65,1,,865.5503876,742,238,2969,111656,535.1788393,0.152885791,0.428947613
ID11954,11954,19,68.9055481,7.850806289,19.46569778,0,40,8,0.65,1,,1252.968992,1213,456,2915,161633,496.0743225,0.368443533,1.360089938
ID12596,12596,19,39.8347435,5.484809873,20.32606012,0,160,32,0.65,1,,834.0387597,759,221,2742,107591,477.0686436,0.273989337,0.751974693
ID12150,12150,19,64.56858826,6.237626914,20.21851483,0,85,17,0.65,1,,867.124031,626,266,3059,111859,617.0635984,0.34446528,0.720074039
ID11895,11895,19,67.65751648,8.711168622,18.60533545,0,5,1,0.65,1,,1100.565891,899,214,3394,141973,674.8777649,0.300498974,0.753622585
ID12539,12539,19,46.06127167,5.592355164,20.32606012,0,155,31,0.65,1,,850.8449612,719,211,2561,109759,493.6694942,0.249208363,0.687656994
ID12028,12028,19,53.55893707,6.990443956,19.46569778,0,45,9,0.65,1,,907,708,287,3326,117003,635.8995474,0.202076118,0.479547674
ID12222,12222,19,55.85354233,6.022536331,20.21851483,0,105,21,0.65,1,,870.2403101,722,295,3137,112261,563.8628182,0.335810487,0.775970374
ID11839,11839,19,42.39781189,8.926259205,18.06760899,0,0,0,0.65,1,,724.5348837,598,196,2493,93465,473.556904,0.241447238,0.595128979
ID12097,12097,20,36.42549133,13.22807087,19.46569778,0,70,14,0.65,1,,565.2248062,431,168,2257,72914,414.0973663,0.345498458,0.700989722
ID12674,12674,20,106.8437653,13.98088791,17.85251841,0,175,35,0.65,1,,1118.72093,660,245,6309,144315,1185.949988,0.432664931,0.569760647
ID12296,12296,20,50.43706512,12.7978897,19.35815249,0,110,22,0.65,1,,669.8992248,473,174,2596,86417,503.991286,0.415540766,0.780382817
ID11785,11785,20,33.27882385,13.76579733,19.03551662,0,30,6,0.65,1,,580.5736434,525,282,1380,74894,211.906479,0.315621987,1.314556338
ID12619,12619,20,105.7689209,13.33561616,18.60533545,0,165,33,0.65,1,,1223.852713,964,239,5495,157877,1035.371537,0.471250486,0.757230539
ID11982,11982,20,33.4596138,13.01298029,19.78833366,0,50,10,0.65,1,,548.4728682,446,169,1762,70753,323.4739431,0.334545185,0.850094768
ID12178,12178,20,33.26819611,13.55070674,19.35815249,0,90,18,0.65,1,,577.6589147,381,160,2442,74518,466.3944397,0.187501158,0.391127204
ID12242,12242,20,66.36724854,13.22807087,19.2506072,0,100,20,0.65,1,,871.8449612,687,255,2785,112468,580.7236925,0.467040742,0.955899657
ID12051,12051,20,39.78514481,13.33561616,19.68078837,0,60,12,0.65,1,,640.1395349,512,184,2383,82578,455.5004587,0.348558959,0.726477449
ID12564,12564,20,34.57777786,13.12052558,19.03551662,0,150,30,0.65,1,,523.1472868,431,195,1325,67486,268.6209603,0.331711611,0.970207355
ID11733,11733,20,28.0435257,13.87334262,19.2506072,0,35,7,0.65,1,,549.1395349,514,303,990,70839,168.3241731,0.262357068,1.356053334
ID12503,12503,20,44.58986664,13.33561616,18.92797133,0,145,29,0.65,1,,629.2403101,492,187,1829,81172,372.1504815,0.317045879,0.814046392
ID11928,11928,20,34.17247772,14.0884332,20.00342424,0,15,3,0.65,1,,561.1937984,439,185,2029,72394,354.1237883,0.253122731,0.640214192
ID12122,12122,20,46.5593338,13.22807087,19.46569778,0,75,15,0.65,1,,607.5503876,395,183,2485,78374,479.8836767,0.378484367,0.695220263
ID12380,12380,20,55.18008804,13.33561616,19.2506072,0,120,24,0.65,1,,696.255814,431,182,2438,89817,569.7152013,0.24751999,0.484957621
ID11870,11870,20,45.38254547,13.87334262,19.35815249,0,25,5,0.65,1,,683.1860465,576,261,1864,88131,330.5359939,0.403011003,1.187424625
ID12446,12446,20,55.05534363,13.33561616,19.03551662,0,140,28,0.65,1,,693.8062016,462,190,2937,89501,571.6605483,0.33568368,0.610037537
ID12703,12703,20,63.07596207,14.84125024,17.31479195,0,180,36,0.65,1,,914.4496124,598,234,4229,117964,807.6875552,0.304141594,0.528077247
ID12323,12323,20,50.77363968,12.90543499,19.35815249,0,115,23,0.65,1,,776.2325581,680,188,2380,100134,470.461318,0.466328305,1.049442113
ID12004,12004,20,33.65114975,13.01298029,19.68078837,0,55,11,0.65,1,,592.4806202,454,188,2072,76430,385.476878,0.306080347,0.720396116
ID12197,12197,20,42.30278397,13.12052558,19.57324308,0,80,16,0.65,1,,584.8217054,366,178,2223,75442,493.7295478,0.35286709,0.617903113
ID12645,12645,20,101.5291443,13.33561616,18.49779016,0,170,34,0.65,1,,1188.953488,929,259,4100,153375,748.341425,0.528407221,1.098562417
ID11816,11816,20,46.27283859,13.33561616,19.68078837,0,20,4,0.65,1,,678.7286822,558,165,2274,87556,378.2302075,0.3681699,0.965780061
ID12075,12075,20,39.28973007,13.22807087,19.57324308,0,65,13,0.65,1,,662.1395349,529,198,2658,85416,454.763241,0.296317012,0.665640176
ID12268,12268,20,67.59804535,13.55070674,19.35815249,0,95,19,0.65,1,,894.7054264,745,191,3055,115417,581.4279755,0.480716052,0.999150667
ID12593,12593,20,79.01095581,13.01298029,19.03551662,0,160,32,0.65,1,,863.7984496,578,174,4099,111430,791.9615815,0.475876649,0.703368047
ID11956,11956,20,30.69828224,13.22807087,19.68078837,0,40,8,0.65,1,,523.5116279,445,185,1562,67533,254.5899005,0.316885392,0.989622124
ID12148,12148,20,38.88075638,13.22807087,19.46569778,0,85,17,0.65,1,,555.6821705,321,163,2347,71683,471.8760759,0.369125992,0.634979508
ID12532,12532,20,58.45844269,13.12052558,18.82042603,0,155,31,0.65,1,,740.9069767,626,271,1767,95577,379.9794493,0.433590326,1.179473244
ID12221,12221,20,43.81311798,12.90543499,19.46569778,0,105,21,0.65,1,,651.5581395,429,174,2340,84051,514.5933909,0.360530445,0.671046547
ID12413,12413,20,54.03688431,13.33561616,19.03551662,0,135,27,0.65,1,,686.4496124,453,174,3323,88552,630.8079016,0.31351823,0.519479279
ID12030,12030,20,33.06991959,13.12052558,19.78833366,0,45,9,0.65,1,,550.503876,483,213,1608,71015,268.0073204,0.327202366,1.012798405
ID12350,12350,20,61.19417191,13.33561616,19.03551662,0,125,25,0.65,1,,765.3875969,464,166,3296,98735,689.7633801,0.278576814,0.48353668
ID11872,11872,21,39.76639938,9.356440371,19.89587895,0,25,5,0.65,1,,902.7984496,911,245,2249,116461,401.7093239,0.22956696,0.839201181
ID11955,11955,21,45.79930878,10.00171212,19.57324308,0,40,8,0.65,1,,950.3100775,756,233,3075,122590,576.6246721,0.175670494,0.492510296
ID11843,11843,21,79.81486511,8.173442163,19.78833366,0,0,0,0.65,1,,1316.085271,1318,350,2444,169775,546.9831755,0.334872786,1.207202239
ID12003,12003,21,33.85063171,9.894166829,19.57324308,0,55,11,0.65,1,,977.8294574,888,255,3376,126140,527.8221487,0.16466001,0.523834955
ID11764,11764,21,53.29191208,9.033804496,19.89587895,0,10,2,0.65,1,,1022.689922,1020,284,2039,131927,392.2543777,0.259818175,1.075394551
ID11927,11927,21,49.33128738,9.24889508,20.00342424,0,15,3,0.65,1,,932.4728682,923,205,2336,120289,426.3866364,0.224521597,0.801962921
ID11735,11735,21,48.28609467,9.894166829,19.57324308,0,35,7,0.65,1,,957.2325581,897,262,2876,123483,491.0589404,0.194952773,0.636051837
ID11817,11817,21,35.08278275,9.356440371,19.89587895,0,20,4,0.65,1,,915.5968992,920,258,1935,118112,329.3560602,0.183538668,0.862211428
ID11897,11897,21,68.7762146,8.496078038,19.68078837,0,5,1,0.65,1,,1305.658915,1227,458,2733,168430,502.0070576,0.228353113,0.967015903
ID12027,12027,21,63.15672302,9.571530955,18.82042603,0,45,9,0.65,1,,1286.511628,1051,336,4473,165960,740.2745069,0.205910657,0.593491644
ID11979,11979,21,62.54151154,9.679076246,18.82042603,0,50,10,0.65,1,,1160.891473,935,330,4775,149755,822.1992729,0.183609546,0.438057707
ID11789,11789,21,51.91096497,9.786621538,19.57324308,0,30,6,0.65,1,,900.627907,773,223,2950,116181,510.9572063,0.23579195,0.672627284
ID11873,11873,22,33.05654526,6.882898664,20.43360541,0,25,5,0.65,1,,662.6434109,492,262,2807,85481,479.756885,0.139166621,0.337471028
ID11763,11763,22,56.33070755,8.065896872,19.68078837,0,10,2,0.65,1,,1183.457364,1082,428,2954,152666,478.7786709,0.186773118,0.778026674
ID11926,11926,22,66.32148743,7.95835158,19.68078837,0,15,3,0.65,1,,1294,1205,502,3069,166926,513.4666189,0.264170945,1.053249599
ID11958,11958,22,38.74906158,6.452717497,20.75624128,0,40,8,0.65,1,,634.2790698,463,215,2942,81822,484.6161654,0.2249363,0.480682733
ID11736,11736,22,40.58723831,6.667808081,20.75624128,0,35,7,0.65,1,,645.3953488,465,234,2729,83256,471.0686723,0.223622754,0.500772015
ID11818,11818,22,27.12581253,7.31307983,20.32606012,0,20,4,0.65,1,,767.8139535,635,283,2504,99048,440.1141856,0.101707414,0.322112047
ID11899,11899,22,43.98872375,7.31307983,20.00342424,0,5,1,0.65,1,,871.5193798,762,314,2986,112426,479.7678654,0.202725987,0.612376644
ID11790,11790,22,38.69604492,6.882898664,20.5411507,0,30,6,0.65,1,,656.620155,426,212,3036,84704,533.2722422,0.164043992,0.347045296
ID12031,12031,22,44.16611099,6.237626914,20.5411507,0,45,9,0.65,1,,820.1782946,642,226,2918,105803,538.542658,0.270543749,0.648583713
ID11874,11874,23,75.22480011,17.20724666,20.75624128,0,25,5,0.65,1,,818.7131783,507,206,4438,105614,820.166696,0.461931736,0.630827115
ID11765,11765,23,52.64270782,16.99215608,20.64869599,0,10,2,0.65,1,,622.8604651,456,192,1852,80349,413.9022141,0.420841389,0.891447677
ID11845,11845,23,36.60881424,16.6695202,20.5411507,0,0,0,0.65,1,,545.4806202,425,206,1539,70367,326.0998721,0.298661766,0.769382435
ID11929,11929,23,54.19725037,17.20724666,20.75624128,0,15,3,0.65,1,,659.8217054,454,228,2219,85117,461.0430506,0.391814309,0.805775593
ID11737,11737,23,51.3494873,17.42233724,20.75624128,0,35,7,0.65,1,,853.503876,554,200,4259,110102,743.8147359,0.148639333,0.296975608
ID11819,11819,23,62.61497116,17.31479195,20.75624128,0,20,4,0.65,1,,728.5968992,524,214,1970,93989,460.8225241,0.45577506,0.990010722
ID11901,11901,23,36.23854828,16.6695202,20.5411507,0,5,1,0.65,1,,532.4496124,434,186,1348,68686,263.8160747,0.349013464,1.044318938
ID11791,11791,23,62.54410934,17.31479195,20.75624128,0,30,6,0.65,1,,730.0232558,440,209,3045,94173,650.2747792,0.349224431,0.581152624
ID11792,11792,24,38.43294144,4.516902248,21.40151303,0,30,6,0.65,1,,780.7906977,711,264,2038,100722,367.0747045,0.236348426,0.813246124
ID11875,11875,24,29.31800079,4.62444754,21.29396774,0,25,5,0.65,1,,735.875969,684,240,1590,94928,340.1835903,0.180442158,0.661324414
ID11766,11766,24,37.27970505,4.62444754,21.29396774,0,10,2,0.65,1,,823.2248062,746,300,2093,106196,399.1940169,0.188095767,0.652968144
ID11846,11846,24,63.10098648,5.054628706,21.29396774,0,0,0,0.65,1,,887.1085271,742,275,2795,114437,526.468901,0.330650919,0.837412854
ID11930,11930,24,48.15135193,4.516902248,21.40151303,0,15,3,0.65,1,,835.0465116,783,273,2288,107721,437.2472995,0.283422716,0.843487128
ID11820,11820,24,35.48344803,4.516902248,21.40151303,0,20,4,0.65,1,,785.6356589,735,254,1679,101347,338.9054518,0.215063727,0.820617435
ID11902,11902,24,36.51354599,4.731992831,21.40151303,0,5,1,0.65,1,,769.4806202,656,322,2587,99263,448.2805361,0.163807532,0.48320398
ID11904,11904,25,100.0280762,3.97917579,22.90714712,0,5,1,0.65,1,,1669.744186,1564,465,4389,215397,819.3343171,0.474157906,1.310985176
ID12544,12544,25,193.4864044,6.237626914,21.8316942,0,155,31,0.65,1,,1710.449612,891,266,9004,220648,1994.432473,0.502936362,0.573975544
ID12033,12033,25,73.27928925,4.516902248,22.47696595,0,45,9,0.65,1,,1215.596899,1149,440,2684,156812,453.3053524,0.332131023,1.33718419
ID12227,12227,25,209.7281036,5.699900456,21.93923949,0,105,21,0.65,1,,1882.155039,979,228,9634,242798,2105.391255,0.540345266,0.62719971
ID12485,12485,25,212.5819397,6.022536331,21.8316942,0,130,26,0.65,1,,1809.79845,735,276,8745,233464,2103.928436,0.548377519,0.609301194
ID12103,12103,25,146.0575562,4.947083415,22.26187537,0,70,14,0.65,1,,1617.488372,1249,399,5993,208656,1136.050513,0.478685379,0.921823775
ID11848,11848,25,113.2571335,3.871630498,23.22978299,0,0,0,0.65,1,,1568.581395,1482,0,3280,202347,801.8940148,0.549119338,1.386762044
ID12424,12424,25,206.3120728,6.130081623,21.72414891,0,135,27,0.65,1,,1799.27907,864,271,8507,232107,2006.424981,0.548807044,0.635518152
ID12361,12361,25,207.0129089,6.022536331,21.72414891,0,125,25,0.65,1,,1799.705426,776,284,8463,232162,2053.145938,0.522942537,0.601979988
ID12683,12683,25,202.3865662,6.560262789,21.72414891,0,175,35,0.65,1,,1781.007752,772,254,10500,229750,2199.21164,0.528992543,0.56036753
ID12304,12304,25,201.9061432,5.699900456,21.8316942,0,110,22,0.65,1,,1867,977,283,9991,240843,2077.397922,0.534313163,0.625945445
ID11985,11985,25,67.15966797,4.62444754,22.47696595,0,50,10,0.65,1,,1178.813953,1103,504,2312,152067,385.4913619,0.319099783,1.479481274
ID11794,11794,25,80.05236816,3.764085207,22.58451124,0,30,6,0.65,1,,1422.899225,1279,551,3320,183554,594.0556561,0.355660435,1.256786876
ID12626,12626,25,197.2784271,6.452717497,21.72414891,0,165,33,0.65,1,,1811.635659,801,244,9643,233701,2074.651062,0.524242889,0.600667541
ID12057,12057,25,115.0603561,4.731992831,22.36942066,0,60,12,0.65,1,,1448.821705,1250,519,3631,186898,793.2109927,0.420263528,1.080958404
ID12250,12250,25,204.5099335,5.592355164,21.93923949,0,100,20,0.65,1,,1876.643411,1121,317,8080,242087,1882.681701,0.537722899,0.697132456
ID11739,11739,25,130.6291962,4.301811665,22.47696595,0,35,7,0.65,1,,1638.534884,1341,417,5156,211371,1028.219684,0.426706667,0.953222997
ID11933,11933,25,114.160614,3.764085207,23.22978299,0,15,3,0.65,1,,1542.271318,1589,0,2893,198953,742.0435545,0.56227758,1.496077002
ID12573,12573,25,202.3126068,6.345172206,21.72414891,0,150,30,0.65,1,,1750.108527,760,257,10581,225764,2163.313208,0.54047163,0.567668469
ID12128,12128,25,184.2579803,5.054628706,22.26187537,0,75,15,0.65,1,,1806.496124,1083,289,8585,233038,1817.325934,0.526326782,0.685554759
ID12192,12192,25,198.2452545,5.484809873,22.04678478,0,90,18,0.65,1,,1832.899225,1055,339,8087,236444,1808.644087,0.524633179,0.697438402
ID12513,12513,25,212.2439575,6.345172206,21.72414891,0,145,29,0.65,1,,1778.093023,775,246,8819,229374,2145.380417,0.565118344,0.598511342
ID11876,11876,25,118.6552429,4.086721082,22.47696595,0,25,5,0.65,1,,1579.635659,1326,390,4693,203773,962.468335,0.405457918,0.946952977
ID12391,12391,25,211.4933777,5.914991039,21.8316942,0,120,24,0.65,1,,1829.426357,879,289,9146,235996,2093.027356,0.535047672,0.609313267
ID12711,12711,25,205.0190125,6.560262789,21.8316942,0,180,36,0.65,1,,1817.906977,903,299,8712,234510,2008.501495,0.526302051,0.624200436
